apk,cls,method,sig,event,target_invoke,invoke_off,branch_srcs,direction,app_code,ev
app.pachli_50.apk,org.conscrypt.CryptoUpcalls,signDigestWithPrivateKey,(Ljava/security/PrivateKey;[BLjava/lang/String;)[B,SignatureSpec_updateEvent,Ljava/security/Signature;.update:([B)V,008c,0029|006b,forward,0,['SignatureSpec_updateEvent']
app.pachli_50.apk,org.conscrypt.OpenSSLX509CRL,verifyInternal,(Ljava/security/PublicKey;Ljava/lang/String;)V,SignatureSpec_i4Event,Ljava/security/Signature;.initVerify:(Ljava/security/PublicKey;)V,001d,0015,forward,0,['SignatureSpec_i4Event']
app.pachli_50.apk,org.conscrypt.OpenSSLX509Certificate,verifyInternal,(Ljava/security/PublicKey;Ljava/lang/String;)V,SignatureSpec_i4Event,Ljava/security/Signature;.initVerify:(Ljava/security/PublicKey;)V,001b,000f,forward,0,['SignatureSpec_i4Event']
app.pachli_50.apk,org.conscrypt.OpenSSLX509Certificate,verify,(Ljava/security/PublicKey;Ljava/security/Provider;)V,SignatureSpec_i4Event,Ljava/security/Signature;.initVerify:(Ljava/security/PublicKey;)V,002e,0022,forward,0,['SignatureSpec_i4Event']
app.pwhs.universalinstaller_24.apk,com.android.apksig.JcaSignerEngine,sign,([B)[B,SignatureSpec_updateEvent,Ljava/security/Signature;.update:([B)V,001f,0015,forward,0,['SignatureSpec_updateEvent']
app.pwhs.universalinstaller_24.apk,com.android.apksig.internal.apk.ApkSigningBlockUtils,generateSignaturesOverData,(Lcom/android/apksig/internal/apk/ApkSigningBlockUtils$SignerConfig;[B)Ljava/util/List;,SignatureSpec_updateEvent,Ljava/security/Signature;.update:([B)V,0063,005b,forward,0,['SignatureSpec_updateEvent']
app.pwhs.universalinstaller_24.apk,com.android.apksig.internal.apk.stamp.SourceStampCertificateLineage,readSigningCertificateLineage,(Ljava/nio/ByteBuffer;)Ljava/util/List;,SignatureSpec_updateEvent,Ljava/security/Signature;.update:(Ljava/nio/ByteBuffer;)V,008b,0083,forward,0,['SignatureSpec_updateEvent']
app.pwhs.universalinstaller_24.apk,com.android.apksig.internal.apk.v3.V3SigningCertificateLineage,readSigningCertificateLineage,(Ljava/nio/ByteBuffer;)Ljava/util/List;,SignatureSpec_updateEvent,Ljava/security/Signature;.update:(Ljava/nio/ByteBuffer;)V,0082,007a,forward,0,['SignatureSpec_updateEvent']
ch.rmy.android.http_shortcuts_1104060001.apk,org.conscrypt.CryptoUpcalls,signDigestWithPrivateKey,(Ljava/security/PrivateKey;[BLjava/lang/String;)[B,SignatureSpec_updateEvent,Ljava/security/Signature;.update:([B)V,008c,0029|006b,forward,0,['SignatureSpec_updateEvent']
ch.rmy.android.http_shortcuts_1104060001.apk,org.conscrypt.OpenSSLX509CRL,verifyInternal,(Ljava/security/PublicKey;Ljava/lang/String;)V,SignatureSpec_i4Event,Ljava/security/Signature;.initVerify:(Ljava/security/PublicKey;)V,001d,0015,forward,0,['SignatureSpec_i4Event']
ch.rmy.android.http_shortcuts_1104060001.apk,org.conscrypt.OpenSSLX509Certificate,verifyInternal,(Ljava/security/PublicKey;Ljava/lang/String;)V,SignatureSpec_i4Event,Ljava/security/Signature;.initVerify:(Ljava/security/PublicKey;)V,001b,000f,forward,0,['SignatureSpec_i4Event']
ch.rmy.android.http_shortcuts_1104060001.apk,org.conscrypt.OpenSSLX509Certificate,verify,(Ljava/security/PublicKey;Ljava/security/Provider;)V,SignatureSpec_i4Event,Ljava/security/Signature;.initVerify:(Ljava/security/PublicKey;)V,002e,0022,forward,0,['SignatureSpec_i4Event']
ch.rmy.android.http_shortcuts_1104060001.apk,org.eclipse.paho.client.mqttv3.internal.security.SSLSocketFactoryFactory,getSSLContext,(Ljava/lang/String;)Ljavax/net/ssl/SSLContext;,KeyManagerFactorySpec_initEvent,Ljavax/net/ssl/KeyManagerFactory;.init:(Ljava/security/KeyStore;[C)V,0227,01ff,forward,0,['KeyManagerFactorySpec_initEvent']
com.a4a.g8invoicing_50.apk,org.apache.xml.security.encryption.XMLCipher,encryptKey,(Lorg/w3c/dom/Document;Ljava/security/Key;Ljava/security/spec/AlgorithmParameterSpec;Ljava/security/SecureRandom;)Lorg/apache/xml/security/encryption/EncryptedKey;,IvChainJunctionSpec_useRandomSpecEvent|IvChainJunctionSpec_useEvent|CipherSpec_i2Event,Ljavax/crypto/Cipher;.init:(ILjava/security/Key;Ljava/security/spec/AlgorithmParameterSpec;Ljava/security/SecureRandom;)V,005d,48,forward,0,"['IvChainJunctionSpec_useRandomSpecEvent', 'IvChainJunctionSpec_useEvent', 'CipherSpec_i2Event']"
com.a4a.g8invoicing_50.apk,org.apache.xml.security.encryption.XMLCipher,encryptKey,(Lorg/w3c/dom/Document;Ljava/security/Key;Ljava/security/spec/AlgorithmParameterSpec;Ljava/security/SecureRandom;)Lorg/apache/xml/security/encryption/EncryptedKey;,IvChainJunctionSpec_useEvent|CipherSpec_i2Event,Ljavax/crypto/Cipher;.init:(ILjava/security/Key;Ljava/security/spec/AlgorithmParameterSpec;)V,0070,61,forward,0,"['IvChainJunctionSpec_useEvent', 'CipherSpec_i2Event']"
com.a4a.g8invoicing_50.apk,org.apache.xml.security.stax.impl.processor.output.XMLEncryptOutputProcessor$1,createKeyInfoStructure,(Lorg/apache/xml/security/stax/ext/OutputProcessorChain;)V,IvChainJunctionSpec_useEvent|CipherSpec_i2Event,Ljavax/crypto/Cipher;.init:(ILjava/security/Key;Ljava/security/spec/AlgorithmParameterSpec;)V,01aa,198,forward,0,"['IvChainJunctionSpec_useEvent', 'CipherSpec_i2Event']"
com.afkanerd.deku_83.apk,com.afkanerd.smswithoutborders.libsignal_doubleratchet.SecurityAES,encryptAES256CBC,([B[B[B)[B,CipherSpec_i2Event,Ljavax/crypto/Cipher;.init:(ILjava/security/Key;)V,0033,0018,forward,0,['CipherSpec_i2Event']
com.afkanerd.deku_83.apk,org.conscrypt.CryptoUpcalls,signDigestWithPrivateKey,(Ljava/security/PrivateKey;[BLjava/lang/String;)[B,SignatureSpec_updateEvent,Ljava/security/Signature;.update:([B)V,0092,002e|0073,forward,0,['SignatureSpec_updateEvent']
com.afkanerd.deku_83.apk,org.conscrypt.OpenSSLX509CRL,verifyInternal,(Ljava/security/PublicKey;Ljava/lang/String;)V,SignatureSpec_i4Event,Ljava/security/Signature;.initVerify:(Ljava/security/PublicKey;)V,001d,0015,forward,0,['SignatureSpec_i4Event']
com.afkanerd.deku_83.apk,org.conscrypt.OpenSSLX509Certificate,verifyInternal,(Ljava/security/PublicKey;Ljava/lang/String;)V,SignatureSpec_i4Event,Ljava/security/Signature;.initVerify:(Ljava/security/PublicKey;)V,001b,000f,forward,0,['SignatureSpec_i4Event']
com.afkanerd.deku_83.apk,org.conscrypt.OpenSSLX509Certificate,verify,(Ljava/security/PublicKey;Ljava/security/Provider;)V,SignatureSpec_i4Event,Ljava/security/Signature;.initVerify:(Ljava/security/PublicKey;)V,002e,0022,forward,0,['SignatureSpec_i4Event']
com.arslan.shizuwall_40.apk,org.bouncycastle.cert.crmf.jcajce.JceCRMFEncryptorBuilder$CRMFOutputEncryptor,<init>,(Lorg/bouncycastle/cert/crmf/jcajce/JceCRMFEncryptorBuilder;Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;ILjava/security/SecureRandom;)V,KeyGeneratorSpec_initRandomSizeEvent,Ljavax/crypto/KeyGenerator;.init:(ILjava/security/SecureRandom;)V,0032,0026,forward,0,['KeyGeneratorSpec_initRandomSizeEvent']
com.arslan.shizuwall_40.apk,org.bouncycastle.cms.jcajce.JceCMSContentEncryptorBuilder$CMSOutEncryptor,init,(Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;ILjava/security/AlgorithmParameters;Ljava/security/SecureRandom;)V,KeyGeneratorSpec_initRandomSizeEvent,Ljavax/crypto/KeyGenerator;.init:(ILjava/security/SecureRandom;)V,001f,0013,forward,0,['KeyGeneratorSpec_initRandomSizeEvent']
com.arslan.shizuwall_40.apk,org.bouncycastle.cms.jcajce.JceCMSMacCalculatorBuilder$CMSMacCalculator,<init>,(Lorg/bouncycastle/cms/jcajce/JceCMSMacCalculatorBuilder;Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;ILjava/security/AlgorithmParameters;Ljava/security/SecureRandom;)V,KeyGeneratorSpec_initRandomSizeEvent,Ljavax/crypto/KeyGenerator;.init:(ILjava/security/SecureRandom;)V,0028,001c,forward,0,['KeyGeneratorSpec_initRandomSizeEvent']
com.arslan.shizuwall_40.apk,org.bouncycastle.est.jcajce.JcaJceUtils,createKeyManagerFactory,(Ljava/lang/String;Ljava/lang/String;Ljava/security/KeyStore;[C)Ljavax/net/ssl/KeyManagerFactory;,KeyManagerFactorySpec_initEvent,Ljavax/net/ssl/KeyManagerFactory;.init:(Ljava/security/KeyStore;[C)V,001c,0014,forward,0,['KeyManagerFactorySpec_initEvent']
com.arslan.shizuwall_40.apk,org.bouncycastle.jcajce.provider.keystore.pkcs12.PKCS12KeyStoreSpi,createCipher,(I[CLorg/bouncycastle/asn1/x509/AlgorithmIdentifier;)Ljavax/crypto/Cipher;,IvChainJunctionSpec_useEvent|CipherSpec_i2Event,Ljavax/crypto/Cipher;.init:(ILjava/security/Key;Ljava/security/spec/AlgorithmParameterSpec;)V,00a8,00ca,backward,0,"['IvChainJunctionSpec_useEvent', 'CipherSpec_i2Event']"
com.arslan.shizuwall_40.apk,org.bouncycastle.jce.PKCS10CertificationRequest,<init>,(Ljava/lang/String;Lorg/bouncycastle/asn1/x509/X509Name;Ljava/security/PublicKey;Lorg/bouncycastle/asn1/ASN1Set;Ljava/security/PrivateKey;Ljava/lang/String;)V,SignatureSpec_i1Event,Ljava/security/Signature;.initSign:(Ljava/security/PrivateKey;)V,007c,0074,forward,0,['SignatureSpec_i1Event']
com.arslan.shizuwall_40.apk,org.bouncycastle.jce.netscape.NetscapeCertRequest,sign,(Ljava/security/PrivateKey;Ljava/security/SecureRandom;)V,SignatureSpec_i1Event,Ljava/security/Signature;.initSign:(Ljava/security/PrivateKey;)V,0021,0015,forward,0,['SignatureSpec_i1Event']
com.arslan.shizuwall_40.apk,org.bouncycastle.math.ec.custom.djb.Curve25519Field,random,(Ljava/security/SecureRandom;[I)V,SecureRandomSpec_next2Event,Ljava/security/SecureRandom;.nextBytes:([B)V,000c,0024,backward,0,['SecureRandomSpec_next2Event']
com.arslan.shizuwall_40.apk,org.bouncycastle.math.ec.custom.gm.SM2P256V1Field,random,(Ljava/security/SecureRandom;[I)V,SecureRandomSpec_next2Event,Ljava/security/SecureRandom;.nextBytes:([B)V,000c,001b,backward,0,['SecureRandomSpec_next2Event']
com.arslan.shizuwall_40.apk,org.bouncycastle.math.ec.custom.sec.SecP128R1Field,random,(Ljava/security/SecureRandom;[I)V,SecureRandomSpec_next2Event,Ljava/security/SecureRandom;.nextBytes:([B)V,000c,001a,backward,0,['SecureRandomSpec_next2Event']
com.arslan.shizuwall_40.apk,org.bouncycastle.math.ec.custom.sec.SecP160R1Field,random,(Ljava/security/SecureRandom;[I)V,SecureRandomSpec_next2Event,Ljava/security/SecureRandom;.nextBytes:([B)V,000c,001a,backward,0,['SecureRandomSpec_next2Event']
com.arslan.shizuwall_40.apk,org.bouncycastle.math.ec.custom.sec.SecP160R2Field,random,(Ljava/security/SecureRandom;[I)V,SecureRandomSpec_next2Event,Ljava/security/SecureRandom;.nextBytes:([B)V,000c,001a,backward,0,['SecureRandomSpec_next2Event']
com.arslan.shizuwall_40.apk,org.bouncycastle.math.ec.custom.sec.SecP192K1Field,random,(Ljava/security/SecureRandom;[I)V,SecureRandomSpec_next2Event,Ljava/security/SecureRandom;.nextBytes:([B)V,000c,001a,backward,0,['SecureRandomSpec_next2Event']
com.arslan.shizuwall_40.apk,org.bouncycastle.math.ec.custom.sec.SecP192R1Field,random,(Ljava/security/SecureRandom;[I)V,SecureRandomSpec_next2Event,Ljava/security/SecureRandom;.nextBytes:([B)V,000c,001a,backward,0,['SecureRandomSpec_next2Event']
com.arslan.shizuwall_40.apk,org.bouncycastle.math.ec.custom.sec.SecP224K1Field,random,(Ljava/security/SecureRandom;[I)V,SecureRandomSpec_next2Event,Ljava/security/SecureRandom;.nextBytes:([B)V,000c,001a,backward,0,['SecureRandomSpec_next2Event']
com.arslan.shizuwall_40.apk,org.bouncycastle.math.ec.custom.sec.SecP224R1Field,random,(Ljava/security/SecureRandom;[I)V,SecureRandomSpec_next2Event,Ljava/security/SecureRandom;.nextBytes:([B)V,000c,001a,backward,0,['SecureRandomSpec_next2Event']
com.arslan.shizuwall_40.apk,org.bouncycastle.math.ec.custom.sec.SecP256K1Field,random,(Ljava/security/SecureRandom;[I)V,SecureRandomSpec_next2Event,Ljava/security/SecureRandom;.nextBytes:([B)V,000c,001b,backward,0,['SecureRandomSpec_next2Event']
com.arslan.shizuwall_40.apk,org.bouncycastle.math.ec.custom.sec.SecP256R1Field,random,(Ljava/security/SecureRandom;[I)V,SecureRandomSpec_next2Event,Ljava/security/SecureRandom;.nextBytes:([B)V,000c,001b,backward,0,['SecureRandomSpec_next2Event']
com.arslan.shizuwall_40.apk,org.bouncycastle.math.ec.custom.sec.SecP384R1Field,random,(Ljava/security/SecureRandom;[I)V,SecureRandomSpec_next2Event,Ljava/security/SecureRandom;.nextBytes:([B)V,000c,001b,backward,0,['SecureRandomSpec_next2Event']
com.arslan.shizuwall_40.apk,org.bouncycastle.math.ec.custom.sec.SecP521R1Field,random,(Ljava/security/SecureRandom;[I)V,SecureRandomSpec_next2Event,Ljava/security/SecureRandom;.nextBytes:([B)V,000c,0023,backward,0,['SecureRandomSpec_next2Event']
com.arslan.shizuwall_40.apk,org.bouncycastle.openssl.jcajce.JceOpenSSLPKCS8DecryptorProviderBuilder$1,get,(Lorg/bouncycastle/asn1/x509/AlgorithmIdentifier;)Lorg/bouncycastle/operator/InputDecryptor;,CipherSpec_i2Event,Ljavax/crypto/Cipher;.init:(ILjava/security/Key;)V,00ce,010e,backward,0,['CipherSpec_i2Event']
com.arslan.shizuwall_40.apk,org.bouncycastle.openssl.jcajce.PEMUtilities,crypt,(ZLorg/bouncycastle/jcajce/util/JcaJceHelper;[B[CLjava/lang/String;[B)[B,IvChainJunctionSpec_useEvent|CipherSpec_i2Event,Ljavax/crypto/Cipher;.init:(ILjava/security/Key;Ljava/security/spec/AlgorithmParameterSpec;)V,0130,0121,forward,0,"['IvChainJunctionSpec_useEvent', 'CipherSpec_i2Event']"
com.arslan.shizuwall_40.apk,org.bouncycastle.operator.jcajce.JcaContentSignerBuilder,build,(Ljava/security/PrivateKey;)Lorg/bouncycastle/operator/ContentSigner;,SignatureSpec_i1Event,Ljava/security/Signature;.initSign:(Ljava/security/PrivateKey;)V,0041,0033,forward,0,['SignatureSpec_i1Event']
com.arslan.shizuwall_40.apk,org.bouncycastle.operator.jcajce.JceAsymmetricKeyUnwrapper,generateUnwrappedKey,(Lorg/bouncycastle/asn1/x509/AlgorithmIdentifier;[B)Lorg/bouncycastle/operator/GenericKey;,CipherSpec_i2Event,Ljavax/crypto/Cipher;.init:(ILjava/security/Key;)V,0078,006c,forward,0,['CipherSpec_i2Event']
com.arslan.shizuwall_40.apk,org.bouncycastle.operator.jcajce.JceInputDecryptorProviderBuilder$1,get,(Lorg/bouncycastle/asn1/x509/AlgorithmIdentifier;)Lorg/bouncycastle/operator/InputDecryptor;,IvChainJunctionSpec_useEvent|CipherSpec_i2Event,Ljavax/crypto/Cipher;.init:(ILjava/security/Key;Ljava/security/spec/AlgorithmParameterSpec;)V,004a,0061,backward,0,"['IvChainJunctionSpec_useEvent', 'CipherSpec_i2Event']"
com.arslan.shizuwall_40.apk,org.bouncycastle.x509.X509Util,calculateSignature,(Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;Ljava/lang/String;Ljava/lang/String;Ljava/security/PrivateKey;Ljava/security/SecureRandom;Lorg/bouncycastle/asn1/ASN1Encodable;)[B,SignatureSpec_i1Event,Ljava/security/Signature;.initSign:(Ljava/security/PrivateKey;)V,0017,000b,forward,0,['SignatureSpec_i1Event']
com.arslan.shizuwall_40.apk,org.bouncycastle.x509.X509Util,calculateSignature,(Lorg/bouncycastle/asn1/ASN1ObjectIdentifier;Ljava/lang/String;Ljava/security/PrivateKey;Ljava/security/SecureRandom;Lorg/bouncycastle/asn1/ASN1Encodable;)[B,SignatureSpec_i1Event,Ljava/security/Signature;.initSign:(Ljava/security/PrivateKey;)V,0017,000b,forward,0,['SignatureSpec_i1Event']
com.arslan.shizuwall_40.apk,org.conscrypt.CryptoUpcalls,signDigestWithPrivateKey,(Ljava/security/PrivateKey;[BLjava/lang/String;)[B,SignatureSpec_updateEvent,Ljava/security/Signature;.update:([B)V,008a,0029|0069,forward,0,['SignatureSpec_updateEvent']
com.arslan.shizuwall_40.apk,org.conscrypt.OpenSSLX509CRL,verifyInternal,(Ljava/security/PublicKey;Ljava/lang/String;)V,SignatureSpec_i4Event,Ljava/security/Signature;.initVerify:(Ljava/security/PublicKey;)V,001d,0015,forward,0,['SignatureSpec_i4Event']
com.arslan.shizuwall_40.apk,org.conscrypt.OpenSSLX509Certificate,verifyInternal,(Ljava/security/PublicKey;Ljava/lang/String;)V,SignatureSpec_i4Event,Ljava/security/Signature;.initVerify:(Ljava/security/PublicKey;)V,001b,000f,forward,0,['SignatureSpec_i4Event']
com.arslan.shizuwall_40.apk,org.conscrypt.OpenSSLX509Certificate,verify,(Ljava/security/PublicKey;Ljava/security/Provider;)V,SignatureSpec_i4Event,Ljava/security/Signature;.initVerify:(Ljava/security/PublicKey;)V,002e,0022,forward,0,['SignatureSpec_i4Event']
com.beemdevelopment.aegis_81.apk,com.beemdevelopment.aegis.crypto.CryptoUtils,createCipher,(Ljavax/crypto/SecretKey;I[B)Ljavax/crypto/Cipher;,CipherSpec_i2Event,Ljavax/crypto/Cipher;.init:(ILjava/security/Key;)V,0024,000b,forward,1,['CipherSpec_i2Event']
com.beemdevelopment.aegis_81.apk,org.bouncycastle.jcajce.provider.keystore.pkcs12.PKCS12KeyStoreSpi,createCipher,(I[CLorg/bouncycastle/asn1/x509/AlgorithmIdentifier;)Ljavax/crypto/Cipher;,IvChainJunctionSpec_useEvent|CipherSpec_i2Event,Ljavax/crypto/Cipher;.init:(ILjava/security/Key;Ljava/security/spec/AlgorithmParameterSpec;)V,00a8,00ca,backward,0,"['IvChainJunctionSpec_useEvent', 'CipherSpec_i2Event']"
com.beemdevelopment.aegis_81.apk,org.bouncycastle.jce.PKCS10CertificationRequest,<init>,(Ljava/lang/String;Lorg/bouncycastle/asn1/x509/X509Name;Ljava/security/PublicKey;Lorg/bouncycastle/asn1/ASN1Set;Ljava/security/PrivateKey;Ljava/lang/String;)V,SignatureSpec_i1Event,Ljava/security/Signature;.initSign:(Ljava/security/PrivateKey;)V,007c,0074,forward,0,['SignatureSpec_i1Event']
com.beemdevelopment.aegis_81.apk,org.bouncycastle.jce.netscape.NetscapeCertRequest,sign,(Ljava/security/PrivateKey;Ljava/security/SecureRandom;)V,SignatureSpec_i1Event,Ljava/security/Signature;.initSign:(Ljava/security/PrivateKey;)V,0021,0015,forward,0,['SignatureSpec_i1Event']
com.beemdevelopment.aegis_81.apk,org.bouncycastle.math.ec.custom.djb.Curve25519Field,random,(Ljava/security/SecureRandom;[I)V,SecureRandomSpec_next2Event,Ljava/security/SecureRandom;.nextBytes:([B)V,000c,0024,backward,0,['SecureRandomSpec_next2Event']
com.beemdevelopment.aegis_81.apk,org.bouncycastle.math.ec.custom.gm.SM2P256V1Field,random,(Ljava/security/SecureRandom;[I)V,SecureRandomSpec_next2Event,Ljava/security/SecureRandom;.nextBytes:([B)V,000c,001b,backward,0,['SecureRandomSpec_next2Event']
com.beemdevelopment.aegis_81.apk,org.bouncycastle.math.ec.custom.sec.SecP128R1Field,random,(Ljava/security/SecureRandom;[I)V,SecureRandomSpec_next2Event,Ljava/security/SecureRandom;.nextBytes:([B)V,000c,001a,backward,0,['SecureRandomSpec_next2Event']
com.beemdevelopment.aegis_81.apk,org.bouncycastle.math.ec.custom.sec.SecP160R1Field,random,(Ljava/security/SecureRandom;[I)V,SecureRandomSpec_next2Event,Ljava/security/SecureRandom;.nextBytes:([B)V,000c,001a,backward,0,['SecureRandomSpec_next2Event']
com.beemdevelopment.aegis_81.apk,org.bouncycastle.math.ec.custom.sec.SecP160R2Field,random,(Ljava/security/SecureRandom;[I)V,SecureRandomSpec_next2Event,Ljava/security/SecureRandom;.nextBytes:([B)V,000c,001a,backward,0,['SecureRandomSpec_next2Event']
com.beemdevelopment.aegis_81.apk,org.bouncycastle.math.ec.custom.sec.SecP192K1Field,random,(Ljava/security/SecureRandom;[I)V,SecureRandomSpec_next2Event,Ljava/security/SecureRandom;.nextBytes:([B)V,000c,001a,backward,0,['SecureRandomSpec_next2Event']
com.beemdevelopment.aegis_81.apk,org.bouncycastle.math.ec.custom.sec.SecP192R1Field,random,(Ljava/security/SecureRandom;[I)V,SecureRandomSpec_next2Event,Ljava/security/SecureRandom;.nextBytes:([B)V,000c,001a,backward,0,['SecureRandomSpec_next2Event']
com.beemdevelopment.aegis_81.apk,org.bouncycastle.math.ec.custom.sec.SecP224K1Field,random,(Ljava/security/SecureRandom;[I)V,SecureRandomSpec_next2Event,Ljava/security/SecureRandom;.nextBytes:([B)V,000c,001a,backward,0,['SecureRandomSpec_next2Event']
com.beemdevelopment.aegis_81.apk,org.bouncycastle.math.ec.custom.sec.SecP224R1Field,random,(Ljava/security/SecureRandom;[I)V,SecureRandomSpec_next2Event,Ljava/security/SecureRandom;.nextBytes:([B)V,000c,001a,backward,0,['SecureRandomSpec_next2Event']
com.beemdevelopment.aegis_81.apk,org.bouncycastle.math.ec.custom.sec.SecP256K1Field,random,(Ljava/security/SecureRandom;[I)V,SecureRandomSpec_next2Event,Ljava/security/SecureRandom;.nextBytes:([B)V,000c,001b,backward,0,['SecureRandomSpec_next2Event']
com.beemdevelopment.aegis_81.apk,org.bouncycastle.math.ec.custom.sec.SecP256R1Field,random,(Ljava/security/SecureRandom;[I)V,SecureRandomSpec_next2Event,Ljava/security/SecureRandom;.nextBytes:([B)V,000c,001b,backward,0,['SecureRandomSpec_next2Event']
com.beemdevelopment.aegis_81.apk,org.bouncycastle.math.ec.custom.sec.SecP384R1Field,random,(Ljava/security/SecureRandom;[I)V,SecureRandomSpec_next2Event,Ljava/security/SecureRandom;.nextBytes:([B)V,000c,001b,backward,0,['SecureRandomSpec_next2Event']
com.beemdevelopment.aegis_81.apk,org.bouncycastle.math.ec.custom.sec.SecP521R1Field,random,(Ljava/security/SecureRandom;[I)V,SecureRandomSpec_next2Event,Ljava/security/SecureRandom;.nextBytes:([B)V,000c,0023,backward,0,['SecureRandomSpec_next2Event']
